date,sku,shipped_qty,promo_rub,order_value_rub_sum,shipments,returns_qty,returns_rub
2025-02-21,985122721,0,0.0,0.0,0,1,20028.0
2025-02-21,985165859,1,30.0,18404.0,1,0,0.0
2025-02-22,1007969678,1,33.0,14000.0,1,0,0.0
2025-02-22,1232919540,1,33.0,5374.0,1,0,0.0
2025-02-22,1255409796,1,5.0,8319.0,1,0,0.0
2025-02-22,1363993554,1,5.0,9196.0,1,0,0.0
2025-02-22,1606602149,1,29.0,18800.0,1,0,0.0
2025-02-22,985032210,1,29.0,18248.0,1,0,0.0
2025-02-22,985165859,1,29.0,19372.0,1,0,0.0
2025-02-22,985189781,0,0.0,0.0,0,1,16800.0
2025-02-23,1083286259,0,0.0,0.0,0,1,11340.0
2025-02-23,1232919540,1,33.0,5374.0,1,0,0.0
2025-02-23,1233002951,1,31.0,6048.0,1,0,0.0
2025-02-23,1388975716,1,33.0,7495.0,1,0,0.0
2025-02-23,985165859,0,0.0,0.0,0,1,19372.0
2025-02-24,1007969678,1,33.0,14000.0,1,0,0.0
2025-02-24,1090789726,0,0.0,0.0,0,1,5512.0
2025-02-24,1232919540,2,66.0,10748.0,2,0,0.0
2025-02-24,1338292056,0,0.0,0.0,0,1,20833.0
2025-02-24,1351965762,1,25.0,15500.0,1,0,0.0
2025-02-24,985032210,1,29.0,18248.0,1,0,0.0
2025-02-24,985165859,1,29.0,19372.0,1,0,0.0
2025-02-25,1232919540,1,33.0,5374.0,1,0,0.0
2025-02-25,1233015711,2,62.0,12096.0,2,0,0.0
2025-02-25,1266364538,2,80.0,27082.0,2,0,0.0
2025-02-25,985122721,1,21.0,20128.0,1,0,0.0
2025-02-25,999667986,1,43.0,12804.0,1,0,0.0
2025-02-26,1064626945,1,29.0,12326.0,1,0,0.0
2025-02-26,1079018891,0,0.0,0.0,0,1,11136.0
2025-02-26,1232870909,1,31.0,5512.0,1,0,0.0
2025-02-26,1232919540,2,70.0,10425.0,2,1,5374.0
2025-02-26,1359397672,0,0.0,0.0,0,1,7000.0
2025-02-26,1577323801,0,0.0,0.0,0,1,12168.0
2025-02-26,1606602149,1,29.0,18800.0,1,0,0.0
2025-02-26,985122721,2,47.0,38948.0,2,0,0.0
2025-02-27,1233002951,1,31.0,6048.0,1,0,0.0
2025-02-27,1359397672,1,16.0,7000.0,1,0,0.0
2025-02-27,1606602149,1,29.0,18800.0,1,0,0.0
2025-02-27,1824444471,1,35.0,8000.0,1,0,0.0
2025-02-27,955086816,1,22.0,20000.0,1,0,0.0
2025-02-27,985165859,1,23.0,21000.0,1,0,0.0
2025-02-27,999667986,1,43.0,12804.0,1,0,0.0
2025-02-28,1606602149,1,29.0,18800.0,1,0,0.0
2025-02-28,985032210,2,49.0,38311.0,2,0,0.0
2025-03-01,1090644193,1,19.0,6500.0,1,0,0.0
2025-03-01,985165859,0,0.0,0.0,0,1,18626.0
2025-03-01,985189781,1,26.0,16800.0,1,1,16800.0
2025-03-01,999667986,3,129.0,38412.0,3,0,0.0
2025-03-02,1079018891,1,20.0,14000.0,1,0,0.0
2025-03-02,1266364538,1,40.0,13541.0,1,0,0.0
2025-03-03,985189781,1,26.0,16800.0,1,0,0.0
2025-03-04,1147625400,1,34.0,5697.0,1,0,0.0
2025-03-04,1606602149,0,0.0,0.0,0,1,18800.0
2025-03-04,985165859,0,0.0,0.0,0,1,19372.0
2025-03-04,985189781,2,52.0,33600.0,2,0,0.0
2025-03-04,985312532,0,0.0,0.0,0,1,40000.0
2025-03-05,1232993847,1,20.0,6600.0,1,0,0.0
2025-03-05,1606602149,1,24.0,19900.0,1,0,0.0
2025-03-05,1619464475,1,28.0,47000.0,1,0,0.0
2025-03-05,985186122,1,23.0,20230.0,1,0,0.0
2025-03-06,1078999549,1,33.0,14000.0,1,0,0.0
2025-03-06,1079018891,1,27.0,16500.0,1,0,0.0
2025-03-06,967621232,0,0.0,0.0,0,1,34000.0
2025-03-06,985122721,1,22.0,19024.0,1,1,18820.0
2025-03-06,985165859,0,0.0,0.0,0,1,21300.0
2025-03-07,1233012563,1,31.0,6048.0,1,0,0.0
2025-03-08,1351965762,1,22.0,16099.0,1,0,0.0
2025-03-08,1363993554,1,5.0,9196.0,1,0,0.0
2025-03-08,1824444471,1,33.0,8269.0,1,0,0.0
2025-03-08,955086816,1,21.0,20400.0,1,0,0.0
2025-03-08,967621232,0,0.0,0.0,0,1,34000.0
2025-03-08,985165859,1,22.0,21300.0,1,0,0.0
2025-03-09,1233012563,1,31.0,6048.0,1,0,0.0
2025-03-09,985165859,0,0.0,0.0,0,1,19372.0
2025-03-10,1083302078,1,14.0,21500.0,1,0,0.0
2025-03-10,1388975716,1,31.0,8233.0,1,0,0.0
2025-03-10,955086816,1,56.0,20400.0,1,1,20000.0
2025-03-11,1338292056,1,40.0,26300.0,1,0,0.0
2025-03-11,1606602149,1,55.0,19900.0,1,0,0.0
2025-03-11,1720555710,1,54.0,7000.0,1,0,0.0
2025-03-11,985165859,0,0.0,0.0,0,1,21300.0
2025-03-12,1232919540,1,14.0,6850.0,1,0,0.0
2025-03-12,1233015711,0,0.0,0.0,0,1,6048.0
2025-03-12,985165859,2,115.0,39509.0,2,0,0.0
2025-03-12,986666355,1,37.0,42842.0,1,0,0.0
2025-03-13,1363993554,1,48.0,8035.0,1,0,0.0
2025-03-14,1078999549,1,33.0,14000.0,1,0,0.0
2025-03-14,1325921922,1,29.0,27060.0,1,0,0.0
2025-03-14,1363993554,1,48.0,8035.0,1,0,0.0
2025-03-14,1388975716,1,47.0,8233.0,1,0,0.0
2025-03-14,985165859,0,0.0,0.0,0,1,18209.0
2025-03-15,1325921922,1,29.0,27060.0,1,0,0.0
2025-03-15,955086816,1,55.0,20800.0,1,0,0.0
2025-03-15,985165859,1,54.0,21300.0,1,0,0.0
2025-03-16,1089561093,1,52.0,6600.0,1,0,0.0
2025-03-16,1232966550,1,23.0,6184.0,1,0,0.0
2025-03-16,1325921922,1,29.0,27060.0,1,0,0.0
2025-03-16,1720555710,1,54.0,7000.0,1,0,0.0
2025-03-16,985165859,0,0.0,0.0,0,1,19910.0
2025-03-16,985189781,1,55.0,18099.0,1,0,0.0
2025-03-16,986666355,2,74.0,85684.0,2,0,0.0
2025-03-17,1147625400,1,43.0,7000.0,1,0,0.0
2025-03-17,1232993847,1,52.0,6600.0,1,0,0.0
2025-03-17,1418098260,1,42.0,26440.0,1,0,0.0
2025-03-17,985122721,1,53.0,20899.0,1,0,0.0
2025-03-17,985165859,1,54.0,21300.0,1,0,0.0
2025-03-18,1064626945,1,47.0,15000.0,1,0,0.0
2025-03-18,1064989520,0,0.0,0.0,0,1,15599.0
2025-03-18,1232919540,1,19.0,6500.0,1,0,0.0
2025-03-18,1266364538,1,62.0,13541.0,1,0,0.0
2025-03-18,1338292056,1,40.0,26300.0,1,0,0.0
2025-03-18,1388975716,1,47.0,8233.0,1,0,0.0
2025-03-18,1606602149,1,53.0,21099.0,1,0,0.0
2025-03-18,985384136,1,52.0,34459.0,1,0,0.0
2025-03-19,1064626945,1,47.0,15000.0,1,1,15000.0
2025-03-19,1266364538,1,62.0,13541.0,1,0,0.0
2025-03-19,1351965762,1,45.0,16099.0,1,0,0.0
2025-03-19,1363993554,2,96.0,16070.0,2,0,0.0
2025-03-19,1720555710,1,54.0,7000.0,1,0,0.0
2025-03-19,955086816,0,0.0,0.0,0,2,40800.0
2025-03-20,1091369491,0,0.0,0.0,0,1,6786.0
2025-03-20,1338292056,1,40.0,26300.0,1,0,0.0
2025-03-20,1606602149,1,53.0,21099.0,1,0,0.0
2025-03-20,985032210,0,0.0,0.0,0,1,19646.0
2025-03-20,985165859,2,110.0,41400.0,2,0,0.0
2025-03-20,986771159,1,59.0,17010.0,1,0,0.0
2025-03-21,1007969678,1,50.0,14000.0,1,0,0.0
2025-03-21,1064626945,1,47.0,15000.0,1,0,0.0
2025-03-21,1266364538,1,40.0,21294.0,1,0,0.0
2025-03-21,1918780052,1,53.0,19068.0,1,0,0.0
2025-03-21,955086816,0,0.0,0.0,0,1,20800.0
2025-03-21,975934905,1,28.0,52600.0,1,0,0.0
2025-03-21,985165859,0,0.0,0.0,0,1,20700.0
2025-03-21,999667986,1,57.0,15000.0,1,0,0.0
2025-03-22,1007969678,1,50.0,14000.0,1,0,0.0
2025-03-22,985122721,1,53.0,20899.0,1,0,0.0
2025-03-22,985189781,1,55.0,18099.0,1,0,0.0
2025-03-22,999667986,2,114.0,30000.0,2,0,0.0
2025-03-23,1756592423,1,51.0,24000.0,1,0,0.0
2025-03-23,965922030,0,0.0,0.0,0,1,15550.0
2025-03-23,985165859,2,110.0,42200.0,2,0,0.0
2025-03-24,1007969678,2,100.0,28000.0,2,0,0.0
2025-03-24,1090789726,0,0.0,0.0,0,1,6500.0
2025-03-24,955086816,1,56.0,20400.0,1,0,0.0
2025-03-24,965922030,1,45.0,14791.0,1,0,0.0
2025-03-24,985189781,1,55.0,18099.0,1,0,0.0
2025-03-24,986693525,1,34.0,38800.0,1,0,0.0
2025-03-25,1266364538,1,55.0,15648.0,1,0,0.0
2025-03-25,1606602149,1,53.0,21099.0,1,0,0.0
2025-03-25,985165859,2,110.0,42200.0,2,1,19255.0
2025-03-25,985189781,0,0.0,0.0,0,1,18099.0
2025-03-25,999667986,1,57.0,15000.0,1,0,0.0
2025-03-26,1007969678,1,50.0,14000.0,1,0,0.0
2025-03-26,1078958027,1,33.0,14000.0,1,0,0.0
2025-03-26,1078999549,1,33.0,14000.0,1,0,0.0
2025-03-26,1266364538,1,55.0,16000.0,1,0,0.0
2025-03-26,955086816,0,0.0,0.0,0,2,40800.0
2025-03-26,985122721,0,0.0,0.0,0,1,20899.0
2025-03-26,985165859,1,55.0,21100.0,1,1,21100.0
2025-03-26,999667986,1,57.0,15000.0,1,0,0.0
2025-03-27,1007969678,0,0.0,0.0,0,1,14000.0
2025-03-27,1064989520,0,0.0,0.0,0,1,15150.0
2025-03-27,1232993847,1,57.0,5322.0,1,0,0.0
2025-03-27,1338292056,0,0.0,0.0,0,1,26300.0
2025-03-27,985374535,2,87.0,1296.0,2,0,0.0
2025-03-28,1083286259,0,0.0,0.0,0,1,14299.0
2025-03-28,1338292056,0,0.0,0.0,0,1,26300.0
2025-03-28,1359397672,1,51.0,6699.0,1,0,0.0
2025-03-28,967621232,0,0.0,0.0,0,1,33905.0
2025-03-28,985189781,1,55.0,18099.0,1,0,0.0
2025-03-29,1064626945,1,47.0,15000.0,1,0,0.0
2025-03-29,1078958027,1,33.0,14000.0,1,0,0.0
2025-03-29,1078999549,1,33.0,13637.0,1,0,0.0
2025-03-29,1351965762,1,45.0,16099.0,1,0,0.0
2025-03-29,1363993554,1,42.0,9003.0,1,0,0.0
2025-03-29,1756622317,1,30.0,38772.0,1,0,0.0
2025-03-29,967621232,0,0.0,0.0,0,2,73200.0
2025-03-29,985189781,1,56.0,17195.0,1,0,0.0
2025-03-29,985312532,1,44.0,34000.0,1,0,0.0
2025-03-30,1087599272,1,55.0,6744.0,1,0,0.0
2025-03-30,1388975716,1,37.0,9692.0,1,0,0.0
2025-03-30,985122721,1,53.0,20899.0,1,0,0.0
2025-03-30,985312532,1,44.0,34000.0,1,0,0.0
2025-03-31,1007969678,1,50.0,14000.0,1,0,0.0
2025-03-31,1064989520,1,48.0,14317.0,1,0,0.0
2025-03-31,1090789726,0,0.0,0.0,0,1,6500.0
2025-03-31,1606602149,1,53.0,21099.0,1,0,0.0
2025-03-31,985165859,0,0.0,0.0,0,2,40900.0
2025-03-31,985374535,1,41.0,713.0,1,0,0.0
2025-04-01,1007969678,1,50.0,14000.0,1,0,0.0
2025-04-01,1091369491,1,49.0,7032.0,1,0,0.0
2025-04-01,1255409796,1,46.0,7355.0,1,0,0.0
2025-04-01,1619227946,1,52.0,46000.0,1,0,0.0
2025-04-01,1720555710,1,56.0,6615.0,1,0,0.0
2025-04-01,985165859,1,55.0,21000.0,1,0,0.0
2025-04-01,985374535,1,41.0,713.0,1,0,0.0
2025-04-01,986666355,1,33.0,46000.0,1,0,0.0
2025-04-01,999667986,1,59.0,14175.0,1,0,0.0
2025-04-02,1090789726,0,0.0,0.0,0,1,6500.0
2025-04-02,1091369491,0,0.0,0.0,0,1,5200.0
2025-04-03,1079018891,0,0.0,0.0,0,1,14063.0
2025-04-04,985165859,0,0.0,0.0,0,1,20700.0
2025-04-04,985186122,0,0.0,0.0,0,1,21099.0
2025-04-06,1232919540,0,0.0,0.0,0,1,5051.0
2025-04-06,1577323801,0,0.0,0.0,0,1,12168.0
2025-04-06,985165859,0,0.0,0.0,0,1,20700.0
2025-04-07,1064989520,0,0.0,0.0,0,1,15300.0
2025-04-07,985032210,0,0.0,0.0,0,1,19594.0
2025-04-07,999667986,0,0.0,0.0,0,1,15000.0
2025-04-08,1083286259,0,0.0,0.0,0,2,27596.0
2025-04-08,1577323801,0,0.0,0.0,0,1,15300.0
2025-04-08,1756622317,0,0.0,0.0,0,1,38772.0
2025-04-08,955086816,0,0.0,0.0,0,1,20200.0
2025-04-08,967621232,0,0.0,0.0,0,1,33057.0
2025-04-08,985312532,0,0.0,0.0,0,1,34000.0
2025-04-09,985122721,0,0.0,0.0,0,1,20099.0
2025-04-10,1083286259,0,0.0,0.0,0,1,13798.0
2025-04-11,1090789726,0,0.0,0.0,0,1,6500.0
2025-04-11,985165859,0,0.0,0.0,0,1,20800.0
2025-04-12,1606602149,0,0.0,0.0,0,1,20360.0
2025-04-12,985122721,0,0.0,0.0,0,1,20099.0
2025-04-12,985165859,0,0.0,0.0,0,1,20800.0
2025-04-13,985122721,0,0.0,0.0,0,1,19498.0
2025-04-14,1083286259,0,0.0,0.0,0,1,14299.0
2025-04-14,985122721,0,0.0,0.0,0,1,20100.0
2025-04-15,985189781,0,0.0,0.0,0,1,18099.0
2025-04-16,985189781,0,0.0,0.0,0,1,18099.0
2025-04-18,1064626945,0,0.0,0.0,0,1,15300.0
2025-04-18,1577323801,0,0.0,0.0,0,1,15300.0
2025-04-18,955086816,0,0.0,0.0,0,1,20100.0
2025-04-18,967621232,0,0.0,0.0,0,1,33057.0
2025-04-19,965922030,0,0.0,0.0,0,1,15300.0
2025-04-19,985165859,0,0.0,0.0,0,1,20800.0
2025-04-19,985312532,0,0.0,0.0,0,1,37796.0
2025-04-20,1577323801,0,0.0,0.0,0,1,15300.0
2025-04-20,985165859,0,0.0,0.0,0,1,21100.0
2025-04-20,985312532,0,0.0,0.0,0,1,37796.0
2025-04-21,1083286259,0,0.0,0.0,0,1,13512.0
2025-04-21,1606602149,0,0.0,0.0,0,1,19553.0
2025-04-22,985032210,0,0.0,0.0,0,1,20100.0
2025-04-23,1090789726,0,0.0,0.0,0,1,6400.0
2025-04-23,1266364538,0,0.0,0.0,0,1,14579.0
2025-04-23,967621232,0,0.0,0.0,0,1,35100.0
2025-04-23,985032210,0,0.0,0.0,0,1,20100.0
2025-04-24,965922030,0,0.0,0.0,0,1,15300.0
2025-04-25,985032210,0,0.0,0.0,0,1,20100.0
2025-04-25,985122721,0,0.0,0.0,0,1,20700.0
2025-04-26,967621232,0,0.0,0.0,0,1,35100.0
2025-04-26,985165859,0,0.0,0.0,0,1,20700.0
2025-04-27,955086816,0,0.0,0.0,0,1,20300.0
2025-04-28,1083302078,0,0.0,0.0,0,1,21167.0
2025-04-28,1606602149,0,0.0,0.0,0,1,21099.0
2025-04-29,1606602149,0,0.0,0.0,0,1,20500.0
2025-04-29,985165859,0,0.0,0.0,0,1,19858.0
2025-04-30,985165859,0,0.0,0.0,0,1,20700.0
2025-05-01,985165859,0,0.0,0.0,0,1,20700.0
2025-05-01,985189781,0,0.0,0.0,0,1,18099.0
2025-05-02,1232919540,0,0.0,0.0,0,1,6142.0
2025-05-02,955086816,0,0.0,0.0,0,2,39179.0
2025-05-03,1338292056,0,0.0,0.0,0,1,26300.0
2025-05-03,955086816,0,0.0,0.0,0,1,20000.0
2025-05-04,965922030,0,0.0,0.0,0,1,15300.0
2025-05-05,985189781,0,0.0,0.0,0,1,17737.0
2025-05-06,985189781,0,0.0,0.0,0,1,18099.0
2025-05-07,985122721,0,0.0,0.0,0,1,20200.0
2025-05-08,985122721,0,0.0,0.0,0,1,19170.0
2025-05-08,985165859,0,0.0,0.0,0,1,19879.0
2025-05-09,985312532,0,0.0,0.0,0,1,34596.0
2025-05-10,1091369491,0,0.0,0.0,0,2,12497.0
2025-05-10,955086816,0,0.0,0.0,0,1,19607.0
2025-05-10,985165859,0,0.0,0.0,0,1,20700.0
2025-05-11,1064626945,0,0.0,0.0,0,1,15300.0
2025-05-11,967621232,0,0.0,0.0,0,1,35100.0
2025-05-12,1064626945,0,0.0,0.0,0,1,15300.0
2025-05-12,1577323801,0,0.0,0.0,0,1,15300.0
2025-05-13,955086816,0,0.0,0.0,0,1,20000.0
2025-05-13,985189781,0,0.0,0.0,0,1,18099.0
2025-05-14,985032210,0,0.0,0.0,0,1,20100.0
2025-05-14,985122721,0,0.0,0.0,0,1,20600.0
2025-05-14,985189781,0,0.0,0.0,0,1,18099.0
2025-05-15,1388975716,0,0.0,0.0,0,1,9213.0
2025-05-16,955086816,0,0.0,0.0,0,1,21000.0
2025-05-17,1338292056,0,0.0,0.0,0,1,26800.0
2025-05-17,985312532,0,0.0,0.0,0,1,40299.0
2025-05-18,1606602149,0,0.0,0.0,0,1,20900.0
2025-05-18,985165859,0,0.0,0.0,0,1,21600.0
2025-05-19,1232915937,0,0.0,0.0,0,1,6142.0
2025-05-19,967621232,0,0.0,0.0,0,1,35100.0
2025-05-19,985165859,0,0.0,0.0,0,1,21800.0
2025-05-20,1338292056,0,0.0,0.0,0,1,26800.0
2025-05-21,1064626945,0,0.0,0.0,0,1,15500.0
2025-05-21,1338292056,0,0.0,0.0,0,1,25815.0
2025-05-22,1606602149,0,0.0,0.0,0,1,21800.0
2025-05-23,985032210,0,0.0,0.0,0,1,19108.0
2025-05-24,955086816,0,0.0,0.0,0,2,42600.0
2025-05-24,967621232,0,0.0,0.0,0,1,29314.0
2025-05-25,1255409796,0,0.0,0.0,0,1,7683.0
2025-05-25,985122721,0,0.0,0.0,0,1,20113.0
2025-05-27,1338292056,0,0.0,0.0,0,1,27800.0
2025-05-28,1232919540,0,0.0,0.0,0,1,6500.0
2025-05-28,1338292056,0,0.0,0.0,0,1,27800.0
2025-05-28,985165859,0,0.0,0.0,0,1,22700.0
2025-05-29,1007969678,0,0.0,0.0,0,1,14400.0
2025-05-31,1159876183,0,0.0,0.0,0,1,5014.0
2025-06-01,985122721,0,0.0,0.0,0,1,20800.0
2025-06-02,955086816,0,0.0,0.0,0,1,23200.0
2025-06-03,1064626945,0,0.0,0.0,0,1,17800.0
2025-06-03,955086816,0,0.0,0.0,0,2,46400.0
2025-06-04,1338292056,0,0.0,0.0,0,1,27800.0
2025-06-04,955086816,0,0.0,0.0,0,1,23200.0
2025-06-04,985165859,0,0.0,0.0,0,1,21066.0
2025-06-05,1083286259,0,0.0,0.0,0,1,17500.0
2025-06-05,985165859,0,0.0,0.0,0,3,71100.0
2025-06-06,1266364538,0,0.0,0.0,0,1,15696.0
2025-06-09,955086816,0,0.0,0.0,0,2,47600.0
2025-06-10,1255409796,0,0.0,0.0,0,1,8291.0
2025-06-10,967621232,0,0.0,0.0,0,1,40000.0
2025-06-10,985122721,0,0.0,0.0,0,1,24400.0
2025-06-10,985189781,0,0.0,0.0,0,1,18099.0
2025-06-11,1418098260,0,0.0,0.0,0,1,40000.0
2025-06-11,955086816,0,0.0,0.0,0,1,24400.0
2025-06-11,985122721,0,0.0,0.0,0,1,24400.0
2025-06-12,985122721,0,0.0,0.0,0,1,22900.0
2025-06-12,985165859,0,0.0,0.0,0,1,20000.0
2025-06-13,1090789726,0,0.0,0.0,0,1,6900.0
2025-06-13,985122721,0,0.0,0.0,0,1,23800.0
2025-06-14,1090789726,0,0.0,0.0,0,1,6900.0
2025-06-14,955086816,0,0.0,0.0,0,1,21808.0
2025-06-14,967621232,0,0.0,0.0,0,1,43000.0
2025-06-15,1720555710,0,0.0,0.0,0,1,6597.0
2025-06-16,1577323801,0,0.0,0.0,0,1,17800.0
2025-06-16,955086816,0,0.0,0.0,0,1,23800.0
2025-06-16,985122721,0,0.0,0.0,0,2,45299.0
2025-06-17,1363993554,0,0.0,0.0,0,1,9146.0
2025-06-17,955086816,0,0.0,0.0,0,1,23200.0
2025-06-17,985165859,0,0.0,0.0,0,1,25200.0
2025-06-19,985122721,0,0.0,0.0,0,1,23800.0
2025-06-21,985165859,0,0.0,0.0,0,1,24500.0
2025-06-22,1064989520,0,0.0,0.0,0,2,35600.0
2025-06-22,1233002951,0,0.0,0.0,0,1,7499.0
2025-06-22,1442316061,0,0.0,0.0,0,1,14975.0
2025-06-22,985165859,0,0.0,0.0,0,1,24900.0
2025-06-23,965922030,0,0.0,0.0,0,1,14791.0
2025-06-26,1090789726,0,0.0,0.0,0,1,7100.0
2025-06-26,985189781,0,0.0,0.0,0,1,21800.0
2025-06-28,1442316061,0,0.0,0.0,0,1,19000.0
2025-06-30,1359397672,0,0.0,0.0,0,1,7044.0
2025-06-30,1606602149,0,0.0,0.0,0,1,24100.0
2025-07-01,1325921922,0,0.0,0.0,0,1,25505.0
2025-07-01,1606602149,0,0.0,0.0,0,1,23152.0
2025-07-02,985165859,0,0.0,0.0,0,1,25000.0
2025-07-03,985122721,0,0.0,0.0,0,1,24200.0
2025-07-04,985165859,0,0.0,0.0,0,1,23600.0
2025-07-06,985122721,0,0.0,0.0,0,1,22800.0
2025-07-07,1090789726,0,0.0,0.0,0,1,7700.0
2025-07-07,965922030,0,0.0,0.0,0,1,17600.0
2025-07-07,967621232,0,0.0,0.0,0,3,120000.0
2025-07-08,955086816,0,0.0,0.0,0,1,22800.0
2025-07-08,985122721,0,0.0,0.0,0,1,22344.0
2025-07-08,985165859,0,0.0,0.0,0,1,23600.0
2025-07-09,985165859,0,0.0,0.0,0,1,23600.0
2025-07-11,1064989520,0,0.0,0.0,0,1,16821.0
2025-07-11,1577323801,0,0.0,0.0,0,1,17800.0
2025-07-11,985165859,0,0.0,0.0,0,1,23300.0
2025-07-13,1338292056,0,0.0,0.0,0,1,26410.0
2025-07-13,955086816,0,0.0,0.0,0,1,22500.0
2025-07-13,985165859,0,0.0,0.0,0,1,23300.0
2025-07-14,955086816,0,0.0,0.0,0,1,22500.0
2025-07-14,985165859,0,0.0,0.0,0,1,23300.0
2025-07-14,999667986,0,0.0,0.0,0,2,34000.0
